league,lg,season,season_start_year,player_name,player_id,team,pos,g,mp_per_game,pts_per_game,ast_per_game,trb_per_game,orb_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,ft_per_game,fta_per_game,ft_percent,stl_per_game,blk_per_game,tov_per_game,pf_per_game,draft_year,draft_round,draft_pick,draft_team,college,rookie_season_start_year,career_year,GS
WNBA,WNBA,2024-25,2024,Lindsay Allen,,CHI,G,40,23.8,6.6,3.9,2.0,0.3,2.6,5.6,0.466,0.4,1.2,0.292,2.3,4.4,0.514,1.1,1.3,0.808,0.8,0.2,1.6,1.7,,,,,,2016,9.0,28
WNBA,WNBA,2024-25,2024,Rebecca Allen,,PHO,F-G,18,24.8,7.4,1.1,3.9,0.7,2.9,7.0,0.421,1.4,3.9,0.357,1.6,3.1,0.5,0.1,0.2,0.667,0.9,0.7,1.0,1.9,,,,,,2015,10.0,18
WNBA,WNBA,2024-25,2024,Laeticia Amihere,,ATL,F,16,5.2,1.2,0.2,1.7,0.8,0.4,1.6,0.269,0.0,0.0,,0.4,1.6,0.269,0.3,1.1,0.294,0.1,0.2,0.5,0.4,,,,,,2023,2.0,0
WNBA,WNBA,2024-25,2024,Ariel Atkins,,WAS,G,40,29.9,14.9,3.1,3.4,0.9,5.4,12.4,0.437,2.0,5.5,0.357,3.5,6.9,0.5,2.1,2.5,0.848,1.5,0.4,2.3,2.8,,,,,,2018,7.0,40
WNBA,WNBA,2024-25,2024,Amy Atwell,,PHO,F,6,9.8,2.5,1.0,1.0,0.5,0.7,2.5,0.267,0.5,2.2,0.231,0.2,0.3,0.5,0.7,0.8,0.8,0.0,0.2,0.3,0.5,,,,,,2022,3.0,0
WNBA,WNBA,2024-25,2024,Shakira Austin,,WAS,F-C,12,19.8,11.8,0.9,6.8,1.8,4.3,10.1,0.43,0.1,0.3,0.25,4.3,9.8,0.436,3.0,4.5,0.667,1.3,0.9,2.4,2.5,,,,,,2022,3.0,11
WNBA,WNBA,2024-25,2024,Kierstan Bell,,LVA,F,6,7.2,2.8,0.8,1.0,0.2,1.0,2.7,0.375,0.7,1.3,0.5,0.3,1.3,0.25,0.2,0.3,0.5,0.0,0.0,0.2,0.8,,,,,,2022,3.0,0
WNBA,WNBA,2024-25,2024,Grace Berger,,IND,G,11,9.3,2.8,0.6,1.4,0.4,0.9,2.3,0.4,0.2,0.5,0.4,0.7,1.8,0.4,0.8,1.3,0.643,0.5,0.0,0.9,1.1,,,,,,2023,2.0,0
WNBA,WNBA,2024-25,2024,Caitlin Bickle,,CON,F,8,1.9,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.1,,,,,,2024,1.0,0
WNBA,WNBA,2024-25,2024,DeWanna Bonner,,CON,G-F,40,31.8,15.0,2.0,6.0,0.6,5.3,12.8,0.415,1.5,4.9,0.294,3.9,7.9,0.49,3.0,3.6,0.832,1.2,0.7,1.4,1.8,,,,,,2009,16.0,39
WNBA,WNBA,2024-25,2024,Aliyah Boston,,IND,C-F,40,30.9,14.0,3.2,8.9,2.8,5.9,11.2,0.529,0.2,0.7,0.269,5.7,10.5,0.545,2.0,2.8,0.736,0.9,1.2,2.0,3.3,,,,,,2023,2.0,40
WNBA,WNBA,2024-25,2024,Cameron Brink,,LAS,F,15,21.9,7.5,1.7,5.3,1.2,2.7,6.9,0.398,0.7,2.1,0.323,2.1,4.8,0.431,1.4,1.7,0.84,1.1,2.3,2.3,4.0,,,,,,2024,1.0,15
WNBA,WNBA,2024-25,2024,Jaelyn Brown,,DAL,G-F,14,10.1,2.6,0.4,1.5,0.5,1.1,2.2,0.484,0.4,0.9,0.5,0.6,1.4,0.474,0.1,0.2,0.333,0.3,0.3,0.9,1.1,,,,,,2024,1.0,1
WNBA,WNBA,2024-25,2024,Jakia Brown-Turner,,WAS,G,2,4.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,,,,,,2024,1.0,0
WNBA,WNBA,2024-25,2024,Kalani Brown,,DAL,C,39,13.2,5.7,1.1,3.1,1.1,2.4,4.1,0.582,0.0,0.1,0.0,2.4,4.0,0.594,1.0,1.5,0.661,0.2,0.6,1.2,1.6,,,,,,2019,6.0,2
WNBA,WNBA,2024-25,2024,Lexie Brown,,LAS,G,16,23.7,8.1,3.3,2.3,0.1,2.6,8.2,0.321,1.3,4.3,0.304,1.3,3.9,0.339,1.5,1.7,0.889,1.1,0.1,1.9,1.4,,,,,,2018,7.0,8
WNBA,WNBA,2024-25,2024,Kennedy Burke,,NYL,G-F,38,12.1,3.4,0.9,1.5,0.4,1.4,3.5,0.409,0.4,1.5,0.259,1.0,1.9,0.527,0.2,0.3,0.667,0.6,0.3,0.7,1.0,,,,,,2019,6.0,3
WNBA,WNBA,2024-25,2024,Rae Burrell,,LAS,G-F,37,15.6,5.9,1.1,1.8,0.6,1.6,4.4,0.362,0.6,1.9,0.333,0.9,2.5,0.385,2.1,2.7,0.78,0.8,0.3,1.0,1.6,,,,,,2022,3.0,7
WNBA,WNBA,2024-25,2024,Veronica Burton,,CON,G,31,12.7,3.1,1.9,1.4,0.4,0.8,2.3,0.361,0.4,1.2,0.351,0.4,1.1,0.371,1.0,1.2,0.838,0.5,0.2,0.5,1.0,,,,,,2022,3.0,1
WNBA,WNBA,2024-25,2024,Maya Caldwell,,ATL,G,25,16.2,5.2,1.1,1.8,0.8,2.1,5.0,0.416,0.6,2.0,0.3,1.5,3.0,0.493,0.5,0.6,0.8,0.6,0.2,0.9,1.2,,,,,,2022,3.0,6
WNBA,WNBA,2024-25,2024,Jordin Canada,,ATL,G,20,31.2,10.6,5.8,3.5,0.6,3.5,8.9,0.39,0.8,2.9,0.281,2.7,6.0,0.442,2.9,3.7,0.781,1.6,0.3,2.1,2.6,,,,,,2018,7.0,18
WNBA,WNBA,2024-25,2024,Emma Cannon,,LVA,F,5,1.8,0.8,0.2,0.4,0.0,0.4,0.6,0.667,0.0,0.2,0.0,0.4,0.4,1.0,0.0,0.0,,0.0,0.0,0.2,0.0,,,,,,2016,9.0,0
WNBA,WNBA,2024-25,2024,Kamilla Cardoso,,CHI,C,32,27.4,9.8,1.7,7.9,3.0,3.9,7.6,0.521,0.0,0.0,,3.9,7.6,0.521,1.9,2.6,0.726,0.5,1.4,1.5,3.2,,,,,,2024,1.0,29
WNBA,WNBA,2024-25,2024,Bridget Carleton,,MIN,F,39,29.8,9.6,2.2,3.8,0.9,3.2,7.3,0.444,2.3,5.3,0.444,0.9,2.0,0.443,0.8,1.0,0.789,1.0,0.3,1.0,2.1,,,,,,2019,6.0,36
WNBA,WNBA,2024-25,2024,DiJonai Carrington,,CON,G-F,39,29.6,12.7,1.6,5.0,1.4,4.4,11.0,0.403,0.7,2.7,0.25,3.8,8.3,0.452,3.2,4.0,0.79,1.6,0.4,1.9,2.6,,,,,,2021,4.0,39
WNBA,WNBA,2024-25,2024,Chennedy Carter,,CHI,G,33,26.0,17.5,3.1,3.5,0.7,7.2,14.8,0.487,0.3,0.9,0.29,6.9,13.9,0.5,2.8,3.8,0.73,1.1,0.2,1.7,3.2,,,,,,2020,5.0,20
WNBA,WNBA,2024-25,2024,Jessika Carter,,LVA,C,2,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,2024,1.0,0
WNBA,WNBA,2024-25,2024,Tina Charles,,ATL,C,39,29.7,14.9,2.3,9.6,2.5,6.2,13.7,0.456,0.3,1.1,0.262,5.9,12.6,0.473,2.2,2.7,0.785,0.9,0.5,1.6,2.5,,,,,,2010,15.0,39
WNBA,WNBA,2024-25,2024,Layshia Clarendon,,LAS,G,21,16.0,4.3,2.6,1.8,0.3,1.5,3.6,0.427,0.3,1.0,0.35,1.2,2.6,0.455,1.0,1.1,0.87,0.7,0.0,1.2,2.1,,,,,,2013,12.0,12
WNBA,WNBA,2024-25,2024,Alysha Clark,,LVA,F,40,24.3,6.0,1.8,3.6,0.5,2.1,4.8,0.443,1.2,3.2,0.373,1.0,1.7,0.576,0.6,0.7,0.821,0.8,0.3,1.4,2.7,,,,,,2012,13.0,18
WNBA,WNBA,2024-25,2024,Caitlin Clark,,IND,G,40,35.4,19.2,8.4,5.7,0.4,6.1,14.5,0.417,3.1,8.9,0.344,3.0,5.6,0.533,4.1,4.5,0.906,1.3,0.7,5.6,2.8,,,,,,2024,1.0,40
WNBA,WNBA,2024-25,2024,Natasha Cloud,,PHO,G,38,33.3,11.5,6.9,4.1,0.5,4.0,10.1,0.397,1.2,3.8,0.308,2.8,6.3,0.45,2.4,2.9,0.826,1.4,0.6,3.0,2.7,,,,,,2015,10.0,38
WNBA,WNBA,2024-25,2024,Nia Coffey,,ATL,F,40,13.4,3.3,1.2,2.4,0.5,1.2,3.7,0.324,0.5,1.7,0.273,0.8,2.1,0.366,0.4,0.5,0.762,0.3,0.7,1.0,1.2,,,,,,2016,9.0,11
WNBA,WNBA,2024-25,2024,Napheesa Collier,,MIN,F,34,34.7,20.4,3.4,9.7,2.2,7.9,16.0,0.492,0.9,2.9,0.31,7.0,13.1,0.533,3.7,4.6,0.804,1.9,1.4,2.1,2.6,,,,,,2019,6.0,34
WNBA,WNBA,2024-25,2024,Sydney Colson,,LVA,G,31,8.0,2.5,1.0,0.5,0.0,0.9,2.1,0.422,0.5,1.2,0.378,0.4,0.9,0.481,0.3,0.3,0.889,0.5,0.2,0.5,0.7,,,,,,2011,14.0,1
WNBA,WNBA,2024-25,2024,Zia Cooke,,LAS,G,29,8.9,3.6,0.6,0.6,0.1,1.2,3.9,0.321,0.4,1.3,0.297,0.9,2.6,0.333,0.7,1.0,0.69,0.3,0.1,0.7,0.8,,,,,,2023,2.0,0
WNBA,WNBA,2024-25,2024,Kahleah Copper,,PHO,G-F,37,32.4,21.1,2.3,4.5,0.6,7.4,17.0,0.435,1.9,5.9,0.314,5.5,11.0,0.5,4.5,5.6,0.807,0.8,0.1,3.0,3.3,,,,,,2016,9.0,37
WNBA,WNBA,2024-25,2024,Lorela Cubaj,,ATL,F-C,28,7.9,1.2,0.5,1.5,0.7,0.5,1.3,0.429,0.0,0.0,,0.5,1.3,0.429,0.1,0.2,0.6,0.3,0.1,0.4,1.2,,,,,,2022,3.0,1
WNBA,WNBA,2024-25,2024,Sophie Cunningham,,PHO,G,40,27.7,8.4,2.0,3.9,0.4,2.6,6.0,0.429,1.7,4.5,0.378,0.9,1.5,0.583,1.5,1.7,0.87,1.0,0.3,1.0,2.3,,,,,,2019,6.0,21
WNBA,WNBA,2024-25,2024,Damiris Dantas,,IND,C-F,20,10.5,4.5,0.6,2.2,0.2,1.7,3.7,0.459,0.7,1.7,0.394,1.1,2.1,0.512,0.4,0.6,0.667,0.3,0.3,0.6,1.0,,,,,,2014,11.0,0
WNBA,WNBA,2024-25,2024,Kaela Davis,,CHI,F,4,13.0,3.0,0.3,1.0,0.3,1.0,3.0,0.333,0.5,0.5,1.0,0.5,2.5,0.2,0.5,1.0,0.5,0.3,0.5,1.0,1.3,,,,,,2016,9.0,0
WNBA,WNBA,2024-25,2024,Marquesha Davis,,NYL,G,20,4.0,1.2,0.2,0.5,0.1,0.5,1.1,0.409,0.1,0.1,1.0,0.4,1.1,0.381,0.3,0.4,0.714,0.1,0.2,0.2,0.6,,,,,,2024,1.0,0
WNBA,WNBA,2024-25,2024,Diamond DeShields,,CHI,G,32,13.8,4.5,1.3,1.4,0.2,1.8,5.0,0.348,0.3,1.6,0.173,1.5,3.4,0.431,0.7,1.1,0.611,0.6,0.3,0.9,1.6,,,,,,2018,7.0,10
WNBA,WNBA,2024-25,2024,Skylar Diggins,,SEA,G,40,31.6,15.1,6.4,2.6,0.7,5.5,12.8,0.427,1.0,3.4,0.291,4.5,9.4,0.476,3.3,3.8,0.867,1.7,0.9,2.8,2.8,,,,,,2013,12.0,40
WNBA,WNBA,2024-25,2024,Liz Dixon,,PHO,F,17,9.4,1.8,0.5,2.4,0.8,0.6,1.7,0.379,0.0,0.0,,0.6,1.7,0.379,0.5,0.6,0.8,0.1,0.5,0.5,0.8,,,,,,2023,2.0,0
WNBA,WNBA,2024-25,2024,Ivana Dojkić,,NYL,G,26,9.9,3.3,0.8,0.8,0.3,1.0,2.8,0.338,0.6,1.6,0.381,0.3,1.2,0.281,0.8,1.0,0.778,0.3,0.0,0.5,1.0,,,,,,2023,2.0,0
WNBA,WNBA,2024-25,2024,Stefanie Dolson,,WAS,C,39,26.0,9.5,2.6,4.9,0.8,3.4,7.2,0.475,1.8,4.0,0.465,1.6,3.2,0.488,0.8,1.1,0.786,0.5,0.5,1.7,2.9,,,,,,2014,11.0,39
WNBA,WNBA,2024-25,2024,Aaliyah Edwards,,WAS,F,34,21.8,7.6,1.4,5.6,1.4,3.0,6.2,0.49,0.0,0.2,0.0,3.0,6.0,0.507,1.5,2.4,0.65,0.7,0.8,1.5,2.7,,,,,,2024,1.0,17
WNBA,WNBA,2024-25,2024,Emily Engstler,,WAS,F,32,14.5,6.2,1.5,4.0,1.4,2.4,4.8,0.494,0.8,1.8,0.474,1.5,3.0,0.505,0.6,0.7,0.818,0.6,0.8,0.7,1.5,,,,,,2022,3.0,3
WNBA,WNBA,2024-25,2024,Olivia Époupa,,MIN,G,17,6.7,0.8,1.5,1.1,0.4,0.4,0.9,0.375,0.0,0.0,,0.4,0.9,0.375,0.1,0.1,1.0,0.8,0.0,0.9,0.8,,,,,,2024,1.0,0
WNBA,WNBA,2024-25,2024,Dana Evans,,CHI,G,39,19.1,7.2,2.4,1.1,0.1,2.4,6.5,0.377,1.1,2.8,0.376,1.4,3.7,0.378,1.2,1.3,0.96,0.7,0.1,1.4,1.2,,,,,,2021,4.0,12
WNBA,WNBA,2024-25,2024,Temi Fagbenle,,IND,C,22,18.9,6.4,0.9,4.7,1.4,2.6,5.2,0.509,0.1,0.5,0.167,2.5,4.6,0.549,1.0,1.3,0.786,0.5,0.7,1.2,3.0,,,,,,2016,9.0,2
WNBA,WNBA,2024-25,2024,Dyaisha Fair,,LVA,G,1,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,2024,1.0,0
WNBA,WNBA,2024-25,2024,Dulcy Fankam Mendjiadeu,,SEA,F-C,7,5.1,0.9,0.1,1.3,0.6,0.3,0.4,0.667,0.0,0.0,,0.3,0.4,0.667,0.3,0.9,0.333,0.0,0.0,0.4,0.7,,,,,,2023,2.0,0
WNBA,WNBA,2024-25,2024,Leonie Fiebich,,NYL,F,40,20.9,6.7,1.8,3.0,1.0,2.4,5.1,0.478,1.4,3.2,0.433,1.1,1.9,0.553,0.5,0.6,0.72,1.0,0.2,1.0,2.2,,,,,,2024,1.0,15
WNBA,WNBA,2024-25,2024,Kysre Gondrezick,,CHI,G,5,3.2,1.0,0.4,0.4,0.2,0.4,1.4,0.286,0.2,1.2,0.167,0.2,0.2,1.0,0.0,0.0,,0.8,0.0,0.6,0.4,,,,,,2021,4.0,0
WNBA,WNBA,2024-25,2024,Allisha Gray,,ATL,G,40,33.2,15.6,2.7,4.4,1.1,5.1,12.7,0.403,1.7,5.1,0.342,3.4,7.7,0.443,3.6,4.7,0.769,1.1,0.7,1.7,2.4,,,,,,2016,9.0,40
WNBA,WNBA,2024-25,2024,Chelsea Gray,,LVA,G,27,26.0,8.6,4.9,2.9,0.2,3.1,7.6,0.408,1.0,2.9,0.338,2.1,4.8,0.45,1.4,1.8,0.813,1.3,0.7,2.4,1.4,,,,,,2015,10.0,25
WNBA,WNBA,2024-25,2024,Brittney Griner,,PHO,C,30,28.7,17.8,2.3,6.6,1.8,7.3,12.6,0.579,0.3,0.6,0.5,7.0,12.0,0.583,2.9,3.7,0.777,0.5,1.5,1.8,1.9,,,,,,2013,12.0,30
WNBA,WNBA,2024-25,2024,Megan Gustafson,,LVA,C,38,10.7,3.7,0.2,1.9,0.6,1.4,2.8,0.5,0.6,1.5,0.386,0.8,1.3,0.633,0.3,0.4,0.765,0.3,0.1,0.4,1.6,,,,,,2019,6.0,7
WNBA,WNBA,2024-25,2024,Dearica Hamby,,LAS,F,40,33.7,17.3,3.5,9.2,1.5,6.7,13.1,0.512,0.8,2.2,0.341,6.0,10.9,0.547,3.1,5.0,0.631,1.7,0.2,3.0,2.8,,,,,,2015,10.0,40
WNBA,WNBA,2024-25,2024,Isabelle Harrison,,CHI,F,36,16.3,6.5,0.8,3.9,1.1,2.6,6.6,0.399,0.1,0.5,0.167,2.6,6.1,0.418,1.1,1.4,0.82,0.6,0.3,1.1,1.3,,,,,,2016,9.0,5
WNBA,WNBA,2024-25,2024,Mikiah Herbert Harrigan,,PHO,F,31,10.8,3.2,0.3,1.5,0.5,1.1,2.8,0.407,0.5,1.7,0.321,0.6,1.1,0.545,0.4,0.6,0.55,0.5,0.4,0.5,0.9,,,,,,2020,5.0,3
WNBA,WNBA,2024-25,2024,Tyasha Harris,,CON,G,39,28.8,10.5,3.0,1.8,0.3,3.7,8.7,0.425,1.5,3.9,0.395,2.2,4.8,0.45,1.5,2.0,0.766,1.0,0.3,1.4,1.7,,,,,,2020,5.0,38
WNBA,WNBA,2024-25,2024,Tiffany Hayes,,LVA,G,33,21.5,9.5,2.1,2.8,0.8,3.3,6.7,0.5,1.0,2.5,0.402,2.3,4.2,0.558,1.8,2.5,0.714,0.8,0.3,0.8,2.1,,,,,,2012,13.0,5
WNBA,WNBA,2024-25,2024,Destanni Henderson,,ATL,G,6,17.5,4.0,2.5,2.0,0.0,1.7,4.8,0.345,0.2,1.7,0.1,1.5,3.2,0.474,0.5,1.2,0.429,0.3,0.2,1.7,0.8,,,,,,2022,3.0,0
WNBA,WNBA,2024-25,2024,Natisha Hiedeman,,MIN,G,40,15.2,4.9,2.4,1.6,0.4,1.8,4.8,0.38,0.6,2.1,0.28,1.3,2.8,0.455,0.6,0.9,0.735,0.8,0.2,1.1,1.2,,,,,,2019,6.0,0
WNBA,WNBA,2024-25,2024,Naz Hillmon,,ATL,F,40,21.7,5.7,1.3,4.8,1.6,2.3,4.1,0.552,0.0,0.1,0.333,2.2,4.0,0.556,1.2,1.6,0.762,0.7,0.3,1.0,1.4,,,,,,2022,3.0,19
WNBA,WNBA,2024-25,2024,Joyner Holmes,,SEA,F,27,8.6,2.9,0.9,1.8,0.5,1.2,2.9,0.423,0.2,1.1,0.194,1.0,1.7,0.574,0.3,0.4,0.636,0.2,0.2,0.8,1.0,,,,,,2020,5.0,0
WNBA,WNBA,2024-25,2024,Jordan Horston,,SEA,F,39,22.3,6.8,1.8,4.3,1.2,2.8,5.8,0.493,0.3,1.3,0.25,2.5,4.4,0.566,0.8,1.1,0.721,1.3,0.7,1.7,1.9,,,,,,2023,2.0,14
WNBA,WNBA,2024-25,2024,Natasha Howard,,DAL,F,27,30.6,17.6,2.9,6.7,2.0,6.9,15.2,0.456,0.4,2.0,0.2,6.5,13.1,0.496,3.3,4.6,0.718,1.3,0.8,2.8,3.1,,,,,,2014,11.0,26
WNBA,WNBA,2024-25,2024,Rhyne Howard,,ATL,G,30,33.9,17.3,3.1,4.4,0.8,5.6,15.0,0.371,2.7,8.1,0.329,2.9,6.9,0.42,3.5,4.5,0.784,1.8,0.6,1.7,2.1,,,,,,2022,3.0,29
WNBA,WNBA,2024-25,2024,Lexie Hull,,IND,G,34,19.7,5.5,1.1,2.5,1.0,1.8,4.0,0.441,1.0,2.1,0.471,0.8,1.9,0.409,1.0,1.2,0.805,0.6,0.3,0.9,2.5,,,,,,2022,3.0,11
WNBA,WNBA,2024-25,2024,Sabrina Ionescu,,NYL,G,38,32.1,18.2,6.2,4.4,0.7,6.3,15.9,0.394,2.8,8.4,0.333,3.5,7.5,0.463,2.8,3.1,0.898,1.0,0.3,2.7,1.2,,,,,,2020,5.0,38
WNBA,WNBA,2024-25,2024,Rickea Jackson,,LAS,F,40,28.8,13.4,1.5,3.9,1.3,5.0,11.0,0.456,1.1,3.1,0.347,3.9,7.9,0.498,2.3,2.9,0.807,0.7,0.4,1.9,1.8,,,,,,2024,1.0,35
WNBA,WNBA,2024-25,2024,Brionna Jones,,CON,F,40,27.2,13.7,1.5,5.5,2.2,5.5,10.2,0.538,0.1,0.4,0.143,5.5,9.9,0.552,2.7,3.6,0.738,1.2,0.6,1.3,2.7,,,,,,2016,9.0,40
WNBA,WNBA,2024-25,2024,Haley Jones,,ATL,F-G,40,17.8,3.9,2.1,2.2,0.3,1.5,3.7,0.397,0.2,0.7,0.214,1.3,3.0,0.441,0.8,1.2,0.702,0.4,0.3,1.7,2.0,,,,,,2023,2.0,24
WNBA,WNBA,2024-25,2024,Jonquel Jones,,NYL,C,39,29.8,14.2,3.2,9.0,1.7,5.3,9.8,0.538,1.5,3.9,0.388,3.8,5.9,0.636,2.1,2.7,0.788,0.8,1.3,2.4,2.9,,,,,,2016,9.0,39
WNBA,WNBA,2024-25,2024,Dorka Juhász,,MIN,F,34,16.1,4.8,1.1,3.8,0.9,2.0,4.2,0.479,0.3,1.0,0.324,1.7,3.2,0.527,0.4,0.6,0.65,0.4,0.4,0.6,1.1,,,,,,2023,2.0,7
WNBA,WNBA,2024-25,2024,Ezinne Kalu,,ATL,G,1,13.0,3.0,0.0,1.0,0.0,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,,,,,2024,1.0,0
WNBA,WNBA,2024-25,2024,Betnijah Laney-Hamilton,,NYL,G-F,28,30.3,11.8,3.3,4.2,1.1,4.3,9.4,0.456,1.5,3.6,0.402,2.8,5.8,0.491,1.7,1.9,0.906,1.1,0.0,2.4,2.1,,,,,,2015,10.0,25
WNBA,WNBA,2024-25,2024,Lou Lopez Sénéchal,,DAL,G,27,4.6,0.9,0.4,0.4,0.1,0.4,1.3,0.294,0.1,0.6,0.2,0.3,0.7,0.368,0.1,0.1,0.5,0.1,0.0,0.2,0.5,,,,,,2024,1.0,0
WNBA,WNBA,2024-25,2024,Jewell Loyd,,SEA,G,37,33.7,19.7,3.6,4.5,0.7,6.1,16.8,0.36,1.6,5.8,0.274,4.5,11.0,0.405,6.0,6.8,0.881,1.4,0.2,2.3,1.8,,,,,,2015,10.0,37
WNBA,WNBA,2024-25,2024,Natasha Mack,,PHO,F-C,40,15.5,3.8,1.1,5.0,1.5,1.8,3.1,0.573,0.0,0.1,0.0,1.8,3.0,0.587,0.3,0.5,0.579,0.7,1.2,0.7,1.4,,,,,,2021,4.0,11
WNBA,WNBA,2024-25,2024,Ezi Magbegor,,SEA,F-C,37,30.7,11.7,2.0,8.0,2.2,4.6,9.1,0.512,0.4,1.4,0.245,4.3,7.6,0.562,2.1,2.4,0.874,1.1,2.2,1.4,3.2,,,,,,2020,5.0,37
WNBA,WNBA,2024-25,2024,Kate Martin,,LVA,G,34,11.5,2.6,0.9,1.6,0.2,0.8,2.6,0.307,0.6,1.8,0.355,0.1,0.8,0.192,0.3,0.4,0.917,0.2,0.2,0.6,0.9,,,,,,2024,1.0,2
WNBA,WNBA,2024-25,2024,Kayla McBride,,MIN,G,39,31.7,15.0,3.2,2.6,0.4,4.5,10.6,0.42,2.7,6.6,0.407,1.8,4.0,0.442,3.4,3.8,0.893,1.3,0.1,2.0,1.2,,,,,,2014,11.0,39
WNBA,WNBA,2024-25,2024,Teaira McCowan,,DAL,C,39,25.2,11.7,1.6,8.1,2.9,4.7,8.3,0.57,0.0,0.1,0.25,4.7,8.2,0.574,2.3,3.2,0.718,0.9,0.9,2.0,3.0,,,,,,2019,6.0,38
WNBA,WNBA,2024-25,2024,Aari McDonald,,LAS,G,26,21.8,8.7,3.7,2.0,0.5,3.0,7.3,0.403,1.1,3.5,0.319,1.8,3.8,0.48,1.7,2.0,0.843,0.9,0.2,1.8,2.0,,,,,,2021,4.0,10
WNBA,WNBA,2024-25,2024,Jade Melbourne,,WAS,G,37,14.2,5.4,1.6,1.5,0.4,1.9,4.5,0.434,0.5,1.5,0.357,1.4,3.0,0.473,0.9,1.3,0.714,0.6,0.1,1.7,1.5,,,,,,2023,2.0,0
WNBA,WNBA,2024-25,2024,Diamond Miller,,MIN,F,21,10.1,2.9,0.6,1.8,0.4,1.0,3.3,0.304,0.2,1.2,0.192,0.8,2.0,0.372,0.7,1.1,0.583,0.3,0.0,0.9,1.1,,,,,,2023,2.0,4
WNBA,WNBA,2024-25,2024,Kelsey Mitchell,,IND,G,40,32.0,19.2,1.8,2.5,0.7,7.1,15.1,0.468,2.7,6.8,0.402,4.3,8.3,0.523,2.4,2.8,0.832,0.7,0.2,1.6,1.6,,,,,,2018,7.0,38
WNBA,WNBA,2024-25,2024,Tiffany Mitchell,,CON,G,24,16.3,4.9,0.8,1.5,0.5,1.6,4.5,0.349,0.3,1.0,0.25,1.3,3.5,0.376,1.5,1.9,0.783,0.5,0.0,0.6,1.2,,,,,,2016,9.0,0
WNBA,WNBA,2024-25,2024,Nika Mühl,,SEA,G,16,3.6,0.1,0.4,0.6,0.4,0.1,0.9,0.071,0.0,0.7,0.0,0.1,0.2,0.333,0.0,0.0,,0.1,0.0,0.3,0.6,,,,,,2024,1.0,0
WNBA,WNBA,2024-25,2024,Astou Ndour-Fall,,CON,C-F,22,4.2,1.1,0.0,0.8,0.1,0.4,1.2,0.346,0.1,0.5,0.2,0.3,0.7,0.438,0.2,0.3,0.833,0.0,0.2,0.1,0.5,,,,,,2014,11.0,0
WNBA,WNBA,2024-25,2024,Olivia Nelson-Ododa,,CON,C,37,11.8,3.4,0.2,2.5,0.8,1.3,2.7,0.495,0.0,0.0,,1.3,2.7,0.495,0.7,1.1,0.659,0.4,0.6,0.8,1.7,,,,,,2022,3.0,0
WNBA,WNBA,2024-25,2024,Kia Nurse,,LAS,G,40,20.3,7.6,1.3,1.6,0.4,2.6,6.6,0.388,1.3,4.0,0.331,1.2,2.6,0.476,1.2,1.5,0.793,0.5,0.0,1.2,1.8,,,,,,2018,7.0,27
WNBA,WNBA,2024-25,2024,Arike Ogunbowale,,DAL,G,38,38.6,22.2,5.1,4.6,0.8,7.3,19.2,0.383,2.9,8.5,0.346,4.4,10.7,0.412,4.6,5.0,0.921,2.1,0.3,2.7,2.8,,,,,,2019,6.0,38
WNBA,WNBA,2024-25,2024,Nneka Ogwumike,,SEA,F,37,31.8,16.7,2.3,7.6,1.9,6.8,13.3,0.511,0.8,2.0,0.405,6.0,11.3,0.53,2.3,2.6,0.876,1.9,0.5,1.3,2.3,,,,,,2012,13.0,37
WNBA,WNBA,2024-25,2024,Michaela Onyenwere,,CHI,F,34,18.7,6.6,1.0,1.8,0.6,2.6,6.2,0.415,0.7,2.0,0.368,1.9,4.2,0.438,0.7,1.2,0.61,0.6,0.4,1.3,2.0,,,,,,2021,4.0,18
WNBA,WNBA,2024-25,2024,Charisma Osborne,,PHO,G,2,5.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.0,0.0,,0.0,0.0,1.0,0.5,,,,,,2024,1.0,0
WNBA,WNBA,2024-25,2024,Cheyenne Parker-Tyus,,ATL,F,25,19.7,9.2,1.5,4.8,1.2,3.3,7.5,0.444,0.1,0.6,0.214,3.2,6.9,0.462,2.5,2.8,0.886,0.8,0.4,2.1,2.4,,,,,,2015,10.0,11
