draft_year,lg,draft_pick,draft_round,tm,player,player_id,college
1993,NBA,5.0,1.0,MIN,Isaiah Rider,rideris01,UNLV
1993,NBA,6.0,1.0,WSB,Calbert Cheaney,cheanca01,Indiana
1993,NBA,7.0,1.0,SAC,Bobby Hurley,hurlebo01,Duke
1993,NBA,8.0,1.0,MIL,Vin Baker,bakervi01,University of Hartford
1993,NBA,9.0,1.0,DEN,Rodney Rogers,rogerro01,Wake Forest
1993,NBA,10.0,1.0,DET,Lindsey Hunter,hunteli01,Jackson State University
1993,NBA,11.0,1.0,DET,Allan Houston,houstal01,Tennessee
1993,NBA,12.0,1.0,LAL,George Lynch,lynchge01,UNC
1993,NBA,13.0,1.0,LAC,Terry Dehere,deherte01,Seton Hall
1993,NBA,14.0,1.0,IND,Scott Haskin,haskisc01,Oregon State
1993,NBA,15.0,1.0,ATL,Doug Edwards,edwardo01,Florida State
1993,NBA,16.0,1.0,NJN,Rex Walters,waltere01,Kansas
1993,NBA,17.0,1.0,CHH,Greg Graham,grahagr01,Indiana
1993,NBA,18.0,1.0,UTA,Luther Wright,wrighlu01,Seton Hall
1993,NBA,19.0,1.0,BOS,Acie Earl,earlac01,Iowa
1993,NBA,20.0,1.0,CHH,Scott Burrell,burresc01,UConn
1993,NBA,21.0,1.0,POR,James Robinson,robinja02,Alabama
1993,NBA,22.0,1.0,CLE,Chris Mills,millsch01,Arizona
1993,NBA,23.0,1.0,SEA,Ervin Johnson,johnser02,New Orleans
1993,NBA,24.0,1.0,HOU,Sam Cassell,cassesa01,Florida State
1993,NBA,25.0,1.0,CHI,Corie Blount,blounco01,Cincinnati
1993,NBA,26.0,1.0,ORL,Geert Hammink,hammige01,LSU
1993,NBA,27.0,1.0,PHO,Malcolm Mackey,mackema01,Georgia Tech
1993,NBA,28.0,2.0,DAL,Lucious Harris,harrilu01,Cal State Long Beach
1993,NBA,29.0,2.0,MIN,Sherron Mills,millssh01,VCU
1993,NBA,30.0,2.0,WSB,Gheorghe Mureșan,muresgh01,
1993,NBA,31.0,2.0,SAC,Evers Burns,burnsev01,Maryland
1993,NBA,32.0,2.0,PHI,Alphonso Ford,fordal01,Mississippi Valley State University
1993,NBA,33.0,2.0,DAL,Eric Riley,rileyer01,Michigan
1993,NBA,34.0,2.0,GSW,Darnell Mee,meeda01,Western Kentucky
1993,NBA,35.0,2.0,MIA,Ed Stokes,stokeed01,Arizona
1993,NBA,36.0,2.0,NJN,John Best,bestjo01,Tennessee Technological University
1993,NBA,37.0,2.0,LAL,Nick Van Exel,vanexni01,Cincinnati
1993,NBA,38.0,2.0,WSB,Conrad McRae,mcraeco01,Syracuse
1993,NBA,39.0,2.0,IND,Thomas Hill,hillth01,Duke
1993,NBA,40.0,2.0,ATL,Rich Manning,manniri01,Washington
1993,NBA,41.0,2.0,CHI,Anthony Reed,reedan01,Tulane
1993,NBA,42.0,2.0,SEA,Adonis Jordan,jordaad01,Kansas
1993,NBA,43.0,2.0,DEN,Josh Grant,grantjo01,Utah
1993,NBA,44.0,2.0,SAC,Alex Holcombe,holcoal01,Baylor
1993,NBA,45.0,2.0,UTA,Bryon Russell,russebr01,Cal State Long Beach
1993,NBA,46.0,2.0,HOU,Richard Petruška,petruri01,UCLA
1993,NBA,47.0,2.0,SAS,Chris Whitney,whitnch01,Clemson
1993,NBA,48.0,2.0,POR,Kevin Thompson,thompke01,NC State
1993,NBA,49.0,2.0,PHO,Mark Buford,buforma01,Mississippi Valley State University
1993,NBA,50.0,2.0,HOU,Marcelo Nicola,nicolma01,
1993,NBA,51.0,2.0,IND,Spencer Dunkley,dunklsp01,University of Delaware
1993,NBA,52.0,2.0,SAC,Mike Peplowski,peplomi01,Michigan State
1993,NBA,53.0,2.0,LAC,Leonard White,whitele01,Southern University and A&M College
1993,NBA,54.0,2.0,PHO,Byron Wilson,wilsoby01,Utah
1992,NBA,1.0,1.0,ORL,Shaquille O'Neal,onealsh01,LSU
1992,NBA,2.0,1.0,CHH,Alonzo Mourning,mournal01,Georgetown
1992,NBA,3.0,1.0,MIN,Christian Laettner,laettch01,Duke
1992,NBA,4.0,1.0,DAL,Jim Jackson,jacksji01,Ohio State
1992,NBA,5.0,1.0,DEN,LaPhonso Ellis,ellisla01,Notre Dame
1992,NBA,6.0,1.0,WSB,Tom Gugliotta,guglito01,NC State
1992,NBA,7.0,1.0,SAC,Walt Williams,williwa02,Maryland
1992,NBA,8.0,1.0,MIL,Todd Day,dayto01,Arkansas
1992,NBA,9.0,1.0,PHI,Clarence Weatherspoon,weathcl01,Southern Miss
1992,NBA,10.0,1.0,ATL,Adam Keefe,keefead01,Stanford
1992,NBA,11.0,1.0,HOU,Robert Horry,horryro01,Alabama
1992,NBA,12.0,1.0,MIA,Harold Miner,minerha01,USC
1992,NBA,13.0,1.0,DEN,Bryant Stith,stithbr01,Virginia
1992,NBA,14.0,1.0,IND,Malik Sealy,sealyma01,St. John's
1992,NBA,15.0,1.0,LAL,Anthony Peeler,peelean01,Missouri
1992,NBA,16.0,1.0,LAC,Randy Woods,woodsra01,La Salle
1992,NBA,17.0,1.0,SEA,Doug Christie,chrisdo01,Pepperdine
1992,NBA,18.0,1.0,SAS,Tracy Murray,murratr01,UCLA
1992,NBA,19.0,1.0,DET,Don MacLean,macledo01,UCLA
1992,NBA,20.0,1.0,NYK,Hubert Davis,davishu01,UNC
1992,NBA,21.0,1.0,BOS,Jon Barry,barryjo01,Georgia Tech
1992,NBA,22.0,1.0,PHO,Oliver Miller,milleol01,Arkansas
1992,NBA,23.0,1.0,MIL,Lee Mayberry,maybele01,Arkansas
1992,NBA,24.0,1.0,GSW,Latrell Sprewell,sprewla01,Alabama
1992,NBA,25.0,1.0,LAC,Elmore Spencer,spencel01,UNLV
1992,NBA,26.0,1.0,POR,Dave Johnson,johnsda01,Syracuse
1992,NBA,27.0,1.0,CHI,Byron Houston,houstby01,Oklahoma State
1992,NBA,28.0,2.0,MIN,Marlon Maxey,maxeyma01,Texas-El Paso
1992,NBA,29.0,2.0,NJN,P.J. Brown,brownpj01,Louisiana Tech
1992,NBA,30.0,2.0,DAL,Sean Rooks,rooksse01,Arizona
1992,NBA,31.0,2.0,POR,Reggie Smith,smithre01,TCU
1992,NBA,32.0,2.0,WSB,Brent Price,pricebr01,Oklahoma
1992,NBA,33.0,2.0,CHI,Corey Williams,willico01,Oklahoma State
1992,NBA,34.0,2.0,MIN,Chris Smith,smithch03,UConn
1992,NBA,35.0,2.0,CHH,Tony Bennett,benneto01,Green Bay
1992,NBA,36.0,2.0,LAL,Duane Cooper,coopedu01,USC
1992,NBA,37.0,2.0,MIA,Isaiah Morris,morriis01,Arkansas
1992,NBA,38.0,2.0,ATL,Elmer Bennett,benneel01,Notre Dame
1992,NBA,39.0,2.0,CHI,Litterial Green,greenli01,Georgia
1992,NBA,40.0,2.0,NJN,Steve Rogers,rogerst01,Alabama State University
1992,NBA,41.0,2.0,HOU,Popeye Jones,jonespo01,Murray State
1992,NBA,42.0,2.0,MIA,Matt Geiger,geigema01,Georgia Tech
1992,NBA,43.0,2.0,GSW,Sasha Danilović,danilsa01,
1992,NBA,44.0,2.0,SAS,Henry Williams,willihe02,UNC Charlotte
1992,NBA,45.0,2.0,SEA,Chris King,kingch01,Wake Forest
1992,NBA,46.0,2.0,DEN,Robert Werdann,werdaro01,St. John's
1992,NBA,47.0,2.0,BOS,Darren Morningstar,mornida01,Pitt
1992,NBA,48.0,2.0,PHO,Brian Davis,davisbr02,Duke
1992,NBA,49.0,2.0,PHO,Ron Ellis,ellisro01,Louisiana Tech
1992,NBA,50.0,2.0,GSW,Matt Fish,fishma01,UNC Wilmington
1992,NBA,51.0,2.0,MIN,Tim Burroughs,burroti01,Jacksonville University
1992,NBA,52.0,2.0,CHI,Matt Steigenga,steigma01,Michigan State
1992,NBA,53.0,2.0,HOU,Curtis Blair,blaircu01,Richmond
1992,NBA,54.0,2.0,SAC,Brett Roberts,roberbr02,Morehead State University
1991,NBA,1.0,1.0,CHH,Larry Johnson,johnsla02,UNLV
1991,NBA,2.0,1.0,NJN,Kenny Anderson,anderke01,Georgia Tech
1991,NBA,3.0,1.0,SAC,Billy Owens,owensbi01,Syracuse
1991,NBA,4.0,1.0,DEN,Dikembe Mutombo,mutomdi01,Georgetown
1991,NBA,5.0,1.0,MIA,Steve Smith,smithst01,Michigan State
1991,NBA,6.0,1.0,DAL,Doug Smith,smithdo03,Missouri
1991,NBA,7.0,1.0,MIN,Luc Longley,longllu01,New Mexico
1991,NBA,8.0,1.0,DEN,Mark Macon,maconma01,Temple
1991,NBA,9.0,1.0,ATL,Stacey Augmon,augmost01,UNLV
1991,NBA,10.0,1.0,ORL,Bison Dele,delebi01,Arizona
1991,NBA,11.0,1.0,CLE,Terrell Brandon,brandte01,Oregon
1991,NBA,12.0,1.0,NYK,Greg Anthony,anthogr01,UNLV
1991,NBA,13.0,1.0,IND,Dale Davis,davisda01,Clemson
1991,NBA,14.0,1.0,SEA,Rich King,kingri01,Nebraska
1991,NBA,15.0,1.0,ATL,Anthony Avent,aventan01,Seton Hall
1991,NBA,16.0,1.0,GSW,Chris Gatling,gatlich01,Old Dominion
1991,NBA,17.0,1.0,GSW,Victor Alexander,alexavi01,Iowa State
1991,NBA,18.0,1.0,MIL,Kevin Brooks,brookke01,Louisiana
1991,NBA,19.0,1.0,WSB,LaBradford Smith,smithla02,Louisville
1991,NBA,20.0,1.0,HOU,John Turner,turnejo01,Phillips University
1991,NBA,21.0,1.0,UTA,Eric Murdock,murdoer01,Providence
1991,NBA,22.0,1.0,LAC,LeRon Ellis,ellisle02,Syracuse
1991,NBA,23.0,1.0,ORL,Stanley Roberts,roberst01,LSU
1991,NBA,24.0,1.0,BOS,Rick Fox,foxri01,UNC
1991,NBA,25.0,1.0,GSW,Shaun Vandiver,vandish01,Colorado
1991,NBA,26.0,1.0,CHI,Mark Randall,randama01,Kansas
1991,NBA,27.0,1.0,SAC,Pete Chilcutt,chilcpe01,UNC
1991,NBA,28.0,2.0,CHH,Kevin Lynch,lynchke01,Minnesota
1991,NBA,29.0,2.0,MIA,George Ackles,acklege01,UNLV
1991,NBA,30.0,2.0,ATL,Rodney Monroe,monroro01,NC State
1991,NBA,31.0,2.0,SAC,Randy Brown,brownra02,New Mexico State
1991,NBA,32.0,2.0,PHO,Chad Gallagher,gallach01,Creighton
1991,NBA,33.0,2.0,DAL,Donald Hodge,hodgedo01,Temple
1991,NBA,34.0,2.0,MIN,Myron Brown,brownmy01,Slippery Rock University of Pennsylvania
1991,NBA,35.0,2.0,DAL,Mike Iuzzolino,iuzzomi01,Saint Francis University
1991,NBA,36.0,2.0,ORL,Chris Corchiani,corchch01,NC State
1991,NBA,37.0,2.0,LAC,Elliot Perry,perryel01,Memphis
1991,NBA,38.0,2.0,LAC,Joe Wylie,wyliejo01,Miami (FL)
1991,NBA,39.0,2.0,CLE,Jimmy Oliver,oliveji01,Purdue
1991,NBA,40.0,2.0,DET,Doug Overton,overtdo01,La Salle
1991,NBA,41.0,2.0,IND,Sean Green,greense01,Iona College
1991,NBA,42.0,2.0,SAC,Steve Hood,hoodst01,James Madison University
1991,NBA,43.0,2.0,GSW,Lamont Strothers,strotla01,Christopher Newport University
1991,NBA,44.0,2.0,PHI,Alvaro Teheran,teheral01,Houston
1991,NBA,45.0,2.0,MIL,Bobby Phills,phillbo01,Southern University and A&M College
1991,NBA,46.0,2.0,PHO,Richard Dumas,dumasri02,Oklahoma State
1991,NBA,47.0,2.0,HOU,Keith Hughes,hugheke02,Rutgers University
1991,NBA,48.0,2.0,UTA,Isaac Austin,austiis01,Arizona State
1991,NBA,49.0,2.0,SAS,Greg Sutton,suttogr01,Oral Roberts
1991,NBA,50.0,2.0,PHO,Joey Wright,wrighjo02,Texas
1991,NBA,51.0,2.0,HOU,Žan Tabak,tabakza01,
1991,NBA,52.0,2.0,LAL,Anthony Jones,jonesan02,Oral Roberts
1991,NBA,53.0,2.0,NJN,Von McDade,mcdadvo01,UW-Milwaukee
1991,NBA,54.0,2.0,POR,Marcus Kennedy,kennema01,Eastern Michigan
1990,NBA,1.0,1.0,NJN,Derrick Coleman,colemde01,Syracuse
1990,NBA,2.0,1.0,SEA,Gary Payton,paytoga01,Oregon State
1990,NBA,3.0,1.0,DEN,Mahmoud Abdul-Rauf,abdulma02,LSU
1990,NBA,4.0,1.0,ORL,Dennis Scott,scottde01,Georgia Tech
1990,NBA,5.0,1.0,CHH,Kendall Gill,gillke01,Illinois
1990,NBA,6.0,1.0,MIN,Felton Spencer,spencfe01,Louisville
1990,NBA,7.0,1.0,SAC,Lionel Simmons,simmoli01,La Salle
1990,NBA,8.0,1.0,LAC,Bo Kimble,kimblbo01,Loyola Marymount
1990,NBA,9.0,1.0,MIA,Willie Burton,burtowi01,Minnesota
1990,NBA,10.0,1.0,ATL,Rumeal Robinson,robinru01,Michigan
1990,NBA,11.0,1.0,GSW,Tyrone Hill,hillty01,Xavier
1990,NBA,12.0,1.0,HOU,Alec Kessler,kesslal01,Georgia
1990,NBA,13.0,1.0,LAC,Loy Vaught,vaughlo01,Michigan
1990,NBA,14.0,1.0,SAC,Travis Mays,maystr01,Texas
1990,NBA,15.0,1.0,MIA,Dave Jamerson,jamerda01,Ohio University
1990,NBA,16.0,1.0,MIL,Terry Mills,millste01,Michigan
1990,NBA,17.0,1.0,NYK,Jerrod Mustaf,mustaje01,Maryland
1990,NBA,18.0,1.0,SAC,Duane Causwell,causwdu01,Temple
1990,NBA,19.0,1.0,BOS,Dee Brown,brownde01,Jacksonville University
1990,NBA,20.0,1.0,MIN,Gerald Glass,glassge01,Ole Miss
1990,NBA,21.0,1.0,PHO,Jayson Williams,willija01,St. John's
1990,NBA,22.0,1.0,NJN,Tate George,georgta01,UConn
1990,NBA,23.0,1.0,SAC,Anthony Bonner,bonnean01,Saint Louis
1990,NBA,24.0,1.0,SAS,Dwayne Schintzius,schindw01,Florida
1990,NBA,25.0,1.0,POR,Alaa Abdelnaby,abdelal01,Duke
1990,NBA,26.0,1.0,DET,Lance Blanks,blankla01,Texas
1990,NBA,27.0,1.0,LAL,Elden Campbell,campbel01,Clemson
1990,NBA,28.0,2.0,GSW,Les Jepsen,jepsele01,Iowa
1990,NBA,29.0,2.0,CHI,Toni Kukoč,kukocto01,
1990,NBA,30.0,2.0,MIA,Carl Herrera,herreca01,Houston
1990,NBA,31.0,2.0,PHO,Negele Knight,knighne01,Dayton
1990,NBA,32.0,2.0,PHI,Brian Oliver,olivebr01,Georgia Tech
1990,NBA,33.0,2.0,UTA,Walter Palmer,palmewa01,Dartmouth College
1990,NBA,34.0,2.0,GSW,Kevin Pritchard,pritcke01,Kansas
1990,NBA,35.0,2.0,WSB,Greg Foster,fostegr01,Texas-El Paso
1990,NBA,36.0,2.0,ATL,Trevor Wilson,wilsotr01,UCLA
1990,NBA,37.0,2.0,WSB,A.J. English,engliaj01,Virginia Union University
1990,NBA,38.0,2.0,SEA,Jud Buechler,buechju01,Arizona
1990,NBA,39.0,2.0,CHH,Steve Scheffler,schefst01,Purdue
1990,NBA,40.0,2.0,SAC,Bimbo Coles,colesbi01,Virginia Tech
1990,NBA,41.0,2.0,ATL,Steve Bardo,bardost01,Illinois
1990,NBA,42.0,2.0,DEN,Marcus Liberty,liberma01,Illinois
1990,NBA,43.0,2.0,SAS,Tony Massenburg,masseto01,Maryland
1990,NBA,44.0,2.0,MIL,Steve Henson,hensost01,Kansas State
1990,NBA,45.0,2.0,IND,Antonio Davis,davisan01,Texas-El Paso
1990,NBA,46.0,2.0,IND,Kenny Williams,willike03,Elizabeth City State University
1990,NBA,47.0,2.0,PHI,Derek Strong,stronde01,Xavier
1990,NBA,48.0,2.0,PHO,Cedric Ceballos,cebalce01,Cal State Fullerton
1990,NBA,49.0,2.0,DAL,Phil Henderson,hendeph01,Duke
1990,NBA,50.0,2.0,PHO,Miloš Babić,babicmi01,Tennessee Technological University
1990,NBA,51.0,2.0,LAL,Tony Smith,smithto02,Marquette
1990,NBA,52.0,2.0,CLE,Stefano Rusconi,ruscost01,
1990,NBA,53.0,2.0,SEA,Abdul Shamsid-Deen,shamsab01,Providence
1990,NBA,54.0,2.0,SAS,Sean Higgins,higgise01,Michigan
1989,NBA,1.0,1.0,SAC,Pervis Ellison,ellispe01,Louisville
1989,NBA,2.0,1.0,LAC,Danny Ferry,ferryda01,Duke
1989,NBA,3.0,1.0,SAS,Sean Elliott,elliose01,Arizona
1989,NBA,4.0,1.0,MIA,Glen Rice,ricegl01,Michigan
1989,NBA,5.0,1.0,CHH,J.R. Reid,reidjr01,UNC
1989,NBA,6.0,1.0,CHI,Stacey King,kingst01,Oklahoma
1989,NBA,7.0,1.0,IND,George McCloud,mccloge01,Florida State
1989,NBA,8.0,1.0,DAL,Randy White,whitera01,Louisiana Tech
1989,NBA,9.0,1.0,WSB,Tom Hammonds,hammoto01,Georgia Tech
1989,NBA,10.0,1.0,MIN,Pooh Richardson,richapo01,UCLA
1989,NBA,11.0,1.0,ORL,Nick Anderson,anderni01,Illinois
1989,NBA,12.0,1.0,NJN,Mookie Blaylock,blaylmo01,Oklahoma
1989,NBA,13.0,1.0,BOS,Michael Smith,smithmi01,BYU
1989,NBA,14.0,1.0,GSW,Tim Hardaway,hardati01,Texas-El Paso
1989,NBA,15.0,1.0,DEN,Todd Lichti,lichtto01,Stanford
1989,NBA,16.0,1.0,SEA,Dana Barros,barroda01,Boston College
1989,NBA,17.0,1.0,SEA,Shawn Kemp,kempsh01,Trinity Valley CC
1989,NBA,18.0,1.0,CHI,B.J. Armstrong,armstbj01,Iowa
1989,NBA,19.0,1.0,PHI,Kenny Payne,payneke01,Louisville
1989,NBA,20.0,1.0,CHI,Jeff Sanders,sandeje01,Georgia Southern University
1989,NBA,21.0,1.0,UTA,Blue Edwards,edwarbl01,East Carolina University
1989,NBA,22.0,1.0,POR,Byron Irvin,irvinby01,Missouri
1989,NBA,23.0,1.0,ATL,Roy Marble,marblro01,Iowa
1989,NBA,24.0,1.0,PHO,Anthony Cook,cookan01,Arizona
1989,NBA,25.0,1.0,CLE,John Morton,mortojo01,Seton Hall
1989,NBA,26.0,1.0,LAL,Vlade Divac,divacvl01,
1989,NBA,27.0,1.0,DET,Kenny Battle,battlke01,Illinois
1989,NBA,28.0,2.0,MIA,Sherman Douglas,douglsh01,Syracuse
1989,NBA,29.0,2.0,CHH,Dyron Nix,nixdy01,Tennessee
1989,NBA,30.0,2.0,MIL,Frank Kornet,kornefr01,Vanderbilt
1989,NBA,31.0,2.0,LAC,Jeff Martin,martije01,Murray State
1989,NBA,32.0,2.0,NJN,Stanley Brundy,brundst01,DePaul
1989,NBA,33.0,2.0,LAC,Jay Edwards,edwarja02,Indiana
1989,NBA,34.0,2.0,MIN,Gary Leonard,leonaga01,Missouri
1989,NBA,35.0,2.0,DAL,Pat Durham,durhapa01,Colorado State
1989,NBA,36.0,2.0,POR,Clifford Robinson,robincl02,UConn
1989,NBA,37.0,2.0,ORL,Michael Ansley,anslemi01,Alabama
1989,NBA,38.0,2.0,MIN,Doug West,westdo01,Villanova
1989,NBA,39.0,2.0,WSB,Ed Horton,hortoed01,Iowa
1989,NBA,40.0,2.0,BOS,Dino Radja,radjadi01,
1989,NBA,41.0,2.0,WSB,Doug Roth,rothdo01,Tennessee
1989,NBA,42.0,2.0,DEN,Michael Cutright,cutrimi01,McNeese State University
1989,NBA,43.0,2.0,CLE,Chucky Brown,brownch01,NC State
1989,NBA,44.0,2.0,PHI,Reggie Cross,crossre01,Hawaii
1989,NBA,45.0,2.0,MIA,Scott Haffner,haffnsc01,University of Evansville
1989,NBA,46.0,2.0,PHO,Ricky Blanton,blantri01,LSU
1989,NBA,47.0,2.0,DEN,Reggie Turner,turnere01,UAB
1989,NBA,48.0,2.0,UTA,Junie Lewis,lewisju01,University of South Alabama
1989,NBA,49.0,2.0,ATL,Haywoode Workman,workmha01,Oral Roberts
1989,NBA,50.0,2.0,NYK,Brian Quinnett,quinnbr01,Washington State
1989,NBA,51.0,2.0,PHO,Mike Morrison,morrimi01,Loyola (MD)
1989,NBA,52.0,2.0,PHO,Greg Grant,grantgr01,Trenton State University
1989,NBA,53.0,2.0,DAL,Jeff Hodge,hodgeje01,University of South Alabama
1989,NBA,54.0,2.0,PHI,Toney Mack,mackto01,Georgia
1988,NBA,1.0,1.0,LAC,Danny Manning,mannida01,Kansas
1988,NBA,2.0,1.0,IND,Rik Smits,smitsri01,Marist College
1988,NBA,3.0,1.0,PHI,Charles Smith,smithch01,Pitt
1988,NBA,4.0,1.0,NJN,Chris Morris,morrich01,Auburn
1988,NBA,5.0,1.0,GSW,Mitch Richmond,richmmi01,Kansas State
1988,NBA,6.0,1.0,LAC,Hersey Hawkins,hawkihe01,Bradley
1988,NBA,7.0,1.0,PHO,Tim Perry,perryti01,Temple
1988,NBA,8.0,1.0,CHH,Rex Chapman,chapmre01,Kentucky
1988,NBA,9.0,1.0,MIA,Rony Seikaly,seikaro01,Syracuse
1988,NBA,10.0,1.0,SAS,Willie Anderson,anderwi01,Georgia
1988,NBA,11.0,1.0,CHI,Will Perdue,perduwi01,Vanderbilt
1988,NBA,12.0,1.0,WSB,Harvey Grant,grantha01,Oklahoma
1988,NBA,13.0,1.0,MIL,Jeff Grayer,grayeje01,Iowa State
1988,NBA,14.0,1.0,PHO,Dan Majerle,majerda01,Central Michigan University
1988,NBA,15.0,1.0,SEA,Gary Grant,grantga01,Michigan
1988,NBA,16.0,1.0,HOU,Derrick Chievous,chievde01,Missouri
1988,NBA,17.0,1.0,UTA,Eric Leckner,leckner01,Wyoming
1988,NBA,18.0,1.0,SAC,Ricky Berry,berryri01,San Jose State
1988,NBA,19.0,1.0,NYK,Rod Strickland,stricro02,DePaul
1988,NBA,20.0,1.0,MIA,Kevin Edwards,edwarke01,DePaul
1988,NBA,21.0,1.0,POR,Mark Bryant,bryanma01,Seton Hall
1988,NBA,22.0,1.0,CLE,Randolph Keys,keysra01,Southern Miss
1988,NBA,23.0,1.0,DEN,Jerome Lane,laneje01,Pitt
1988,NBA,24.0,1.0,BOS,Brian Shaw,shawbr01,UC Santa Barbara
1988,NBA,25.0,1.0,LAL,David Rivers,riverda01,Notre Dame
1988,NBA,26.0,2.0,POR,Rolando Ferreira,ferrero01,Houston
1988,NBA,27.0,2.0,SAS,Shelton Jones,jonessh01,St. John's
1988,NBA,28.0,2.0,PHO,Andrew Lang,langan01,Arkansas
1988,NBA,29.0,2.0,SAC,Vinny Del Negro,delnevi01,NC State
1988,NBA,30.0,2.0,DET,Fennis Dembo,dembofe01,Wyoming
1988,NBA,31.0,2.0,PHI,Everette Stephens,stephev01,Purdue
1988,NBA,32.0,2.0,NJN,Charles Shackleford,shackch01,NC State
1988,NBA,33.0,2.0,MIA,Grant Long,longgr01,Eastern Michigan
1988,NBA,34.0,2.0,CHH,Tom Tolbert,tolbeto01,Arizona
1988,NBA,35.0,2.0,MIA,Sylvester Gray,graysy01,Memphis
1988,NBA,36.0,2.0,WSB,Ledell Eackles,eacklle01,New Orleans
1988,NBA,37.0,2.0,NYK,Greg Butler,butlegr01,Stanford
1988,NBA,38.0,2.0,PHO,Dean Garrett,garrede01,Indiana
1988,NBA,39.0,2.0,MIL,Tito Horford,horfoti01,Miami (FL)
1988,NBA,40.0,2.0,MIA,Orlando Graham,grahaor01,Auburn University at Montgomery
1988,NBA,41.0,2.0,GSW,Keith Smart,smartke01,Indiana
1988,NBA,42.0,2.0,UTA,Jeff Moe,moeje01,Iowa
1988,NBA,43.0,2.0,DEN,Todd Mitchell,mitchto01,Purdue
1988,NBA,44.0,2.0,ATL,Anthony Taylor,tayloan01,Oregon
1988,NBA,45.0,2.0,LAC,Tom Garrick,garrito01,Rhode Island
1988,NBA,46.0,2.0,DAL,Morlon Wiley,wileymo01,Cal State Long Beach
1988,NBA,47.0,2.0,DEN,Vernon Maxwell,maxweve01,Florida
1988,NBA,48.0,2.0,DET,Micheal Williams,willimi02,Baylor
1988,NBA,49.0,2.0,DAL,José Vargas,vargajo01,LSU
1988,NBA,50.0,2.0,PHO,Steve Kerr,kerrst01,Arizona
1988,NBA,51.0,3.0,LAC,Rob Lock,lockro01,Kentucky
1988,NBA,52.0,3.0,NJN,Derrek Hamilton,hamilde02,Southern Miss
1988,NBA,53.0,3.0,POR,Anthony Mason,masonan01,Tennessee State
1988,NBA,54.0,3.0,ATL,Jorge Gonzalez,gonzajo01,
1988,NBA,55.0,3.0,PHO,Rodney Johns,johnsro07,Grand Canyon University
1988,NBA,56.0,3.0,SAS,Barry Sumpter,sumptba01,Austin Peay State University
1988,NBA,57.0,3.0,PHI,Hernán Montenegro,montehe01,LSU
1988,NBA,58.0,3.0,CHH,Jeff Moore,mooreje01,Auburn
1988,NBA,59.0,3.0,MIA,Nate Johnston,johnsna01,University of Tampa
1988,NBA,60.0,3.0,WSB,Ed Davender,davened01,Kentucky
1988,NBA,61.0,3.0,IND,Herbert Crook,crookhe01,Louisville
1988,NBA,62.0,3.0,CHI,Derrick Lewis,lewisde01,Maryland
1988,NBA,63.0,3.0,MIL,Mike Jones,jonesmi01,Auburn
1988,NBA,64.0,3.0,CLE,Winston Bennett,bennewi01,Kentucky
1988,NBA,65.0,3.0,SEA,Corey Gaines,gaineco01,Loyola Marymount
1988,NBA,66.0,3.0,DEN,Dwight Boyd,boyddw01,Memphis
1988,NBA,67.0,3.0,UTA,Ricky Grace,graceri01,Oklahoma
1988,NBA,68.0,3.0,ATL,Darryl Middleton,middlda01,Baylor
1988,NBA,69.0,3.0,NYK,Phil Stinnie,stinnph01,VCU
1988,NBA,70.0,3.0,DAL,Jerry Johnson,johnsje01,Florida Southern College
1988,NBA,71.0,3.0,POR,Craig Neal,nealcr01,Georgia Tech
1988,NBA,72.0,3.0,DET,Lee Johnson,johnsle04,Norfolk State
1988,NBA,73.0,3.0,IND,Michael Anderson,andermi01,Drexel
1988,NBA,74.0,3.0,BOS,Gerald Paddio,paddige01,UNLV
1988,NBA,75.0,3.0,SAS,Archie Marshall,marshar01,Kansas
1987,NBA,1.0,1.0,SAS,David Robinson,robinda01,United States Naval Academy
1987,NBA,2.0,1.0,PHO,Armen Gilliam,gilliar01,UNLV
1987,NBA,3.0,1.0,NJN,Dennis Hopson,hopsode01,Ohio State
1987,NBA,4.0,1.0,LAC,Reggie Williams,willire01,Georgetown
1987,NBA,5.0,1.0,SEA,Scottie Pippen,pippesc01,University of Central Arkansas
1987,NBA,6.0,1.0,SAC,Kenny Smith,smithke01,UNC
1987,NBA,7.0,1.0,CLE,Kevin Johnson,johnske02,California
1987,NBA,8.0,1.0,CHI,Olden Polynice,polynol01,Virginia
1987,NBA,9.0,1.0,SEA,Derrick McKey,mckeyde01,Alabama
1987,NBA,10.0,1.0,CHI,Horace Grant,grantho01,Clemson
1987,NBA,11.0,1.0,IND,Reggie Miller,millere01,UCLA
1987,NBA,12.0,1.0,WSB,Muggsy Bogues,boguemu01,Wake Forest
1987,NBA,13.0,1.0,LAC,Joe Wolf,wolfjo01,UNC
1987,NBA,14.0,1.0,GSW,Tellis Frank,frankte01,Western Kentucky
1987,NBA,15.0,1.0,UTA,José Ortiz,ortizjo01,Oregon State
1987,NBA,16.0,1.0,PHI,Chris Welp,welpch01,Washington
1987,NBA,17.0,1.0,POR,Ronnie Murphy,murphro01,Jacksonville University
1987,NBA,18.0,1.0,NYK,Mark Jackson,jacksma01,St. John's
1987,NBA,19.0,1.0,LAC,Ken Norman,normake01,Illinois
1987,NBA,20.0,1.0,DAL,Jim Farmer,farmeji01,Alabama
1987,NBA,21.0,1.0,ATL,Dallas Comegys,comegda01,DePaul
1987,NBA,22.0,1.0,BOS,Reggie Lewis,lewisre01,Northeastern University
